x,y,B2,B3,B4,Class_ID
678818.347475405,4763246.98366273,192,372,311,3
678820.865121269,4763246.98366273,208,367,288,3
678823.382767132,4763246.98366273,208,367,288,3
678825.900412996,4763246.98366273,208,367,288,3
678828.41805886,4763246.98366273,208,367,288,3
678830.935704724,4763246.98366273,213,343,260,3
678833.453350588,4763246.98366273,213,343,260,3
678835.970996451,4763246.98366273,213,343,260,3
678838.488642315,4763246.98366273,213,343,260,3
678841.006288179,4763246.98366273,237,341,263,3
678843.523934043,4763246.98366273,237,341,263,3
678589.2417018,4763244.49239392,158,402,207,3
678591.759347663,4763244.49239392,148,388,223,3
678594.276993527,4763244.49239392,148,388,223,3
678596.794639391,4763244.49239392,148,388,223,3
678599.312285255,4763244.49239392,148,388,223,3
678601.829931119,4763244.49239392,152,426,240,3
678604.347576982,4763244.49239392,152,426,240,3
678606.865222846,4763244.49239392,152,426,240,3
678609.38286871,4763244.49239392,152,426,240,3
678611.900514574,4763244.49239392,166,430,222,3
678614.418160437,4763244.49239392,166,430,222,3
678616.935806301,4763244.49239392,166,430,222,3
678619.453452165,4763244.49239392,166,430,222,3
678621.971098029,4763244.49239392,194,412,245,3
678624.488743893,4763244.49239392,194,412,245,3
678627.006389756,4763244.49239392,194,412,245,3
678629.52403562,4763244.49239392,194,412,245,3
678632.041681484,4763244.49239392,190,393,259,3
678634.559327348,4763244.49239392,190,393,259,3
678637.076973212,4763244.49239392,190,393,259,3
678639.594619075,4763244.49239392,190,393,259,3
678642.112264939,4763244.49239392,142,367,244,3
678644.629910803,4763244.49239392,142,367,244,3
678647.147556667,4763244.49239392,142,367,244,3
678649.665202531,4763244.49239392,142,367,244,3
678652.182848394,4763244.49239392,142,468,226,3
678654.700494258,4763244.49239392,142,468,226,3
678657.218140122,4763244.49239392,142,468,226,3
678810.794537813,4763244.49239392,192,372,311,3
678813.312183677,4763244.49239392,192,372,311,3
678815.829829541,4763244.49239392,192,372,311,3
678818.347475405,4763244.49239392,192,372,311,3
678820.865121269,4763244.49239392,208,367,288,3
678823.382767132,4763244.49239392,208,367,288,3
678825.900412996,4763244.49239392,208,367,288,3
678828.41805886,4763244.49239392,208,367,288,3
678830.935704724,4763244.49239392,213,343,260,3
678833.453350588,4763244.49239392,213,343,260,3
678835.970996451,4763244.49239392,213,343,260,3
678838.488642315,4763244.49239392,213,343,260,3
679055.006186601,4763244.49239392,392,456,474,1
679057.523832465,4763244.49239392,392,456,474,1
678586.724055936,4763242.00112511,158,402,207,3
678589.2417018,4763242.00112511,158,402,207,3
678591.759347663,4763242.00112511,148,388,223,3
678594.276993527,4763242.00112511,148,388,223,3
678596.794639391,4763242.00112511,148,388,223,3
678599.312285255,4763242.00112511,148,388,223,3
678601.829931119,4763242.00112511,152,426,240,3
678604.347576982,4763242.00112511,152,426,240,3
678606.865222846,4763242.00112511,152,426,240,3
678609.38286871,4763242.00112511,152,426,240,3
678611.900514574,4763242.00112511,166,430,222,3
678614.418160437,4763242.00112511,166,430,222,3
678616.935806301,4763242.00112511,166,430,222,3
678619.453452165,4763242.00112511,166,430,222,3
678621.971098029,4763242.00112511,194,412,245,3
678624.488743893,4763242.00112511,194,412,245,3
678627.006389756,4763242.00112511,194,412,245,3
678629.52403562,4763242.00112511,194,412,245,3
678632.041681484,4763242.00112511,190,393,259,3
678634.559327348,4763242.00112511,190,393,259,3
678637.076973212,4763242.00112511,190,393,259,3
678639.594619075,4763242.00112511,190,393,259,3
678642.112264939,4763242.00112511,142,367,244,3
678644.629910803,4763242.00112511,142,367,244,3
678647.147556667,4763242.00112511,142,367,244,3
678649.665202531,4763242.00112511,142,367,244,3
678652.182848394,4763242.00112511,142,468,226,3
678654.700494258,4763242.00112511,142,468,226,3
678657.218140122,4763242.00112511,142,468,226,3
678659.735785986,4763242.00112511,142,468,226,3
678810.794537813,4763242.00112511,192,372,311,3
678813.312183677,4763242.00112511,192,372,311,3
678815.829829541,4763242.00112511,192,372,311,3
678818.347475405,4763242.00112511,192,372,311,3
678820.865121269,4763242.00112511,208,367,288,3
678823.382767132,4763242.00112511,208,367,288,3
678825.900412996,4763242.00112511,208,367,288,3
678828.41805886,4763242.00112511,208,367,288,3
678830.935704724,4763242.00112511,213,343,260,3
678833.453350588,4763242.00112511,213,343,260,3
679055.006186601,4763242.00112511,392,456,474,1
679057.523832465,4763242.00112511,392,456,474,1
679060.041478329,4763242.00112511,373,374,426,1
679062.559124193,4763242.00112511,373,374,426,1
678581.688764208,4763239.5098563,166,421,216,3
678584.206410072,4763239.5098563,166,421,216,3
678586.724055936,4763239.5098563,166,421,216,3
678589.2417018,4763239.5098563,166,421,216,3
678591.759347663,4763239.5098563,169,428,213,3
678594.276993527,4763239.5098563,169,428,213,3
678596.794639391,4763239.5098563,169,428,213,3
678599.312285255,4763239.5098563,169,428,213,3
678601.829931119,4763239.5098563,175,372,201,3
678604.347576982,4763239.5098563,175,372,201,3
678606.865222846,4763239.5098563,175,372,201,3
678609.38286871,4763239.5098563,175,372,201,3
678611.900514574,4763239.5098563,164,384,194,3
678614.418160437,4763239.5098563,164,384,194,3
678616.935806301,4763239.5098563,164,384,194,3
678619.453452165,4763239.5098563,164,384,194,3
678621.971098029,4763239.5098563,167,407,188,3
678624.488743893,4763239.5098563,167,407,188,3
678627.006389756,4763239.5098563,167,407,188,3
678629.52403562,4763239.5098563,167,407,188,3
678632.041681484,4763239.5098563,171,388,189,3
678634.559327348,4763239.5098563,171,388,189,3
678637.076973212,4763239.5098563,171,388,189,3
678639.594619075,4763239.5098563,171,388,189,3
678642.112264939,4763239.5098563,165,374,197,3
678644.629910803,4763239.5098563,165,374,197,3
678647.147556667,4763239.5098563,165,374,197,3
678649.665202531,4763239.5098563,165,374,197,3
678652.182848394,4763239.5098563,171,443,211,3
678654.700494258,4763239.5098563,171,443,211,3
678657.218140122,4763239.5098563,171,443,211,3
678659.735785986,4763239.5098563,171,443,211,3
678662.25343185,4763239.5098563,204,441,238,3
678813.312183677,4763239.5098563,175,364,267,3
678815.829829541,4763239.5098563,175,364,267,3
678818.347475405,4763239.5098563,175,364,267,3
678820.865121269,4763239.5098563,181,391,252,3
678823.382767132,4763239.5098563,181,391,252,3
678825.900412996,4763239.5098563,181,391,252,3
678828.41805886,4763239.5098563,181,391,252,3
678830.935704724,4763239.5098563,215,376,279,3
679055.006186601,4763239.5098563,365,381,408,1
679057.523832465,4763239.5098563,365,381,408,1
679060.041478329,4763239.5098563,413,430,454,1
678579.171118344,4763237.01858749,200,428,209,3
678581.688764208,4763237.01858749,166,421,216,3
678584.206410072,4763237.01858749,166,421,216,3
678586.724055936,4763237.01858749,166,421,216,3
678589.2417018,4763237.01858749,166,421,216,3
678591.759347663,4763237.01858749,169,428,213,3
678594.276993527,4763237.01858749,169,428,213,3
678596.794639391,4763237.01858749,169,428,213,3
678599.312285255,4763237.01858749,169,428,213,3
678601.829931119,4763237.01858749,175,372,201,3
678604.347576982,4763237.01858749,175,372,201,3
678606.865222846,4763237.01858749,175,372,201,3
678609.38286871,4763237.01858749,175,372,201,3
678611.900514574,4763237.01858749,164,384,194,3
678614.418160437,4763237.01858749,164,384,194,3
678616.935806301,4763237.01858749,164,384,194,3
678619.453452165,4763237.01858749,164,384,194,3
678621.971098029,4763237.01858749,167,407,188,3
678624.488743893,4763237.01858749,167,407,188,3
678627.006389756,4763237.01858749,167,407,188,3
678629.52403562,4763237.01858749,167,407,188,3
678632.041681484,4763237.01858749,171,388,189,3
678634.559327348,4763237.01858749,171,388,189,3
678637.076973212,4763237.01858749,171,388,189,3
678639.594619075,4763237.01858749,171,388,189,3
678642.112264939,4763237.01858749,165,374,197,3
678644.629910803,4763237.01858749,165,374,197,3
678647.147556667,4763237.01858749,165,374,197,3
678649.665202531,4763237.01858749,165,374,197,3
678652.182848394,4763237.01858749,171,443,211,3
678654.700494258,4763237.01858749,171,443,211,3
678657.218140122,4763237.01858749,171,443,211,3
678659.735785986,4763237.01858749,171,443,211,3
678662.25343185,4763237.01858749,204,441,238,3
678664.771077713,4763237.01858749,204,441,238,3
678813.312183677,4763237.01858749,175,364,267,3
678815.829829541,4763237.01858749,175,364,267,3
678818.347475405,4763237.01858749,175,364,267,3
678820.865121269,4763237.01858749,181,391,252,3
678823.382767132,4763237.01858749,181,391,252,3
678825.900412996,4763237.01858749,181,391,252,3
679052.488540737,4763237.01858749,365,381,408,1
679055.006186601,4763237.01858749,365,381,408,1
679057.523832465,4763237.01858749,365,381,408,1
679060.041478329,4763237.01858749,413,430,454,1
678576.653472481,4763234.52731868,200,428,209,3
678579.171118344,4763234.52731868,200,428,209,3
678581.688764208,4763234.52731868,166,421,216,3
678584.206410072,4763234.52731868,166,421,216,3
678586.724055936,4763234.52731868,166,421,216,3
678589.2417018,4763234.52731868,166,421,216,3
678591.759347663,4763234.52731868,169,428,213,3
678594.276993527,4763234.52731868,169,428,213,3
678596.794639391,4763234.52731868,169,428,213,3
678599.312285255,4763234.52731868,169,428,213,3
678601.829931119,4763234.52731868,175,372,201,3
678604.347576982,4763234.52731868,175,372,201,3
678606.865222846,4763234.52731868,175,372,201,3
678609.38286871,4763234.52731868,175,372,201,3
678611.900514574,4763234.52731868,164,384,194,3
678614.418160437,4763234.52731868,164,384,194,3
678616.935806301,4763234.52731868,164,384,194,3
678619.453452165,4763234.52731868,164,384,194,3
678621.971098029,4763234.52731868,167,407,188,3
678624.488743893,4763234.52731868,167,407,188,3
678627.006389756,4763234.52731868,167,407,188,3
678629.52403562,4763234.52731868,167,407,188,3
678632.041681484,4763234.52731868,171,388,189,3
678634.559327348,4763234.52731868,171,388,189,3
678637.076973212,4763234.52731868,171,388,189,3
678639.594619075,4763234.52731868,171,388,189,3
678642.112264939,4763234.52731868,165,374,197,3
678644.629910803,4763234.52731868,165,374,197,3
678647.147556667,4763234.52731868,165,374,197,3
678649.665202531,4763234.52731868,165,374,197,3
678652.182848394,4763234.52731868,171,443,211,3
678654.700494258,4763234.52731868,171,443,211,3
678657.218140122,4763234.52731868,171,443,211,3
678659.735785986,4763234.52731868,171,443,211,3
678662.25343185,4763234.52731868,204,441,238,3
678664.771077713,4763234.52731868,204,441,238,3
678667.288723577,4763234.52731868,204,441,238,3
678815.829829541,4763234.52731868,175,364,267,3
678818.347475405,4763234.52731868,175,364,267,3
678820.865121269,4763234.52731868,181,391,252,3
679052.488540737,4763234.52731868,365,381,408,1
679055.006186601,4763234.52731868,365,381,408,1
679057.523832465,4763234.52731868,365,381,408,1
679060.041478329,4763234.52731868,413,430,454,1
678571.618180753,4763232.03604986,200,428,209,3
678574.135826617,4763232.03604986,200,428,209,3
678576.653472481,4763232.03604986,200,428,209,3
678579.171118344,4763232.03604986,200,428,209,3
678581.688764208,4763232.03604986,166,421,216,3
678584.206410072,4763232.03604986,166,421,216,3
678586.724055936,4763232.03604986,166,421,216,3
678589.2417018,4763232.03604986,166,421,216,3
678591.759347663,4763232.03604986,169,428,213,3
678594.276993527,4763232.03604986,169,428,213,3
678596.794639391,4763232.03604986,169,428,213,3
678599.312285255,4763232.03604986,169,428,213,3
678601.829931119,4763232.03604986,175,372,201,3
678604.347576982,4763232.03604986,175,372,201,3
678606.865222846,4763232.03604986,175,372,201,3
678609.38286871,4763232.03604986,175,372,201,3
678611.900514574,4763232.03604986,164,384,194,3
678614.418160437,4763232.03604986,164,384,194,3
678616.935806301,4763232.03604986,164,384,194,3
678619.453452165,4763232.03604986,164,384,194,3
678621.971098029,4763232.03604986,167,407,188,3
678624.488743893,4763232.03604986,167,407,188,3
678627.006389756,4763232.03604986,167,407,188,3
678629.52403562,4763232.03604986,167,407,188,3
678632.041681484,4763232.03604986,171,388,189,3
678634.559327348,4763232.03604986,171,388,189,3
678637.076973212,4763232.03604986,171,388,189,3
678639.594619075,4763232.03604986,171,388,189,3
678642.112264939,4763232.03604986,165,374,197,3
678644.629910803,4763232.03604986,165,374,197,3
678647.147556667,4763232.03604986,165,374,197,3
678649.665202531,4763232.03604986,165,374,197,3
678652.182848394,4763232.03604986,171,443,211,3
678654.700494258,4763232.03604986,171,443,211,3
678657.218140122,4763232.03604986,171,443,211,3
678659.735785986,4763232.03604986,171,443,211,3
678662.25343185,4763232.03604986,204,441,238,3
678664.771077713,4763232.03604986,204,441,238,3
678667.288723577,4763232.03604986,204,441,238,3
678669.806369441,4763232.03604986,204,441,238,3
678818.347475405,4763232.03604986,175,364,267,3
679052.488540737,4763232.03604986,365,381,408,1
679055.006186601,4763232.03604986,365,381,408,1
679057.523832465,4763232.03604986,365,381,408,1
679060.041478329,4763232.03604986,413,430,454,1
677899.40673512,4763229.54478105,6030,6389,6471,2
677901.924380984,4763229.54478105,5982,5985,6267,2
677904.442026848,4763229.54478105,5982,5985,6267,2
677906.959672712,4763229.54478105,5982,5985,6267,2
677909.477318575,4763229.54478105,5982,5985,6267,2
677911.994964439,4763229.54478105,6205,6375,6613,2
677914.512610303,4763229.54478105,6205,6375,6613,2
677917.030256167,4763229.54478105,6205,6375,6613,2
677919.547902031,4763229.54478105,6205,6375,6613,2
677922.065547894,4763229.54478105,6246,6436,6601,2
677924.583193758,4763229.54478105,6246,6436,6601,2
677927.100839622,4763229.54478105,6246,6436,6601,2
677929.618485486,4763229.54478105,6246,6436,6601,2
677932.13613135,4763229.54478105,6050,6426,6625,2
677934.653777213,4763229.54478105,6050,6426,6625,2
677937.171423077,4763229.54478105,6050,6426,6625,2
677939.689068941,4763229.54478105,6050,6426,6625,2
677942.206714805,4763229.54478105,6006,6262,6457,2
677944.724360669,4763229.54478105,6006,6262,6457,2
677947.242006532,4763229.54478105,6006,6262,6457,2
677949.759652396,4763229.54478105,6006,6262,6457,2
677952.27729826,4763229.54478105,6098,6266,6513,2
677954.794944124,4763229.54478105,6098,6266,6513,2
677957.312589988,4763229.54478105,6098,6266,6513,2
677959.830235851,4763229.54478105,6098,6266,6513,2
677962.347881715,4763229.54478105,6106,6229,6390,2
677964.865527579,4763229.54478105,6106,6229,6390,2
677967.383173443,4763229.54478105,6106,6229,6390,2
677969.900819306,4763229.54478105,6106,6229,6390,2
677972.41846517,4763229.54478105,5794,6134,6231,2
677974.936111034,4763229.54478105,5794,6134,6231,2
677977.453756898,4763229.54478105,5794,6134,6231,2
677979.971402762,4763229.54478105,5794,6134,6231,2
678569.100534889,4763229.54478105,169,392,225,3
678571.618180753,4763229.54478105,187,456,252,3
678574.135826617,4763229.54478105,187,456,252,3
678576.653472481,4763229.54478105,187,456,252,3
678579.171118344,4763229.54478105,187,456,252,3
678581.688764208,4763229.54478105,189,444,206,3
678584.206410072,4763229.54478105,189,444,206,3
678586.724055936,4763229.54478105,189,444,206,3
678589.2417018,4763229.54478105,189,444,206,3
678591.759347663,4763229.54478105,179,418,198,3
678594.276993527,4763229.54478105,179,418,198,3
678596.794639391,4763229.54478105,179,418,198,3
678599.312285255,4763229.54478105,179,418,198,3
678601.829931119,4763229.54478105,162,367,207,3
678604.347576982,4763229.54478105,162,367,207,3
678606.865222846,4763229.54478105,162,367,207,3
678609.38286871,4763229.54478105,162,367,207,3
678611.900514574,4763229.54478105,177,374,211,3
678614.418160437,4763229.54478105,177,374,211,3
678616.935806301,4763229.54478105,177,374,211,3
678619.453452165,4763229.54478105,177,374,211,3
678621.971098029,4763229.54478105,167,372,216,3
678624.488743893,4763229.54478105,167,372,216,3
678627.006389756,4763229.54478105,167,372,216,3
678629.52403562,4763229.54478105,167,372,216,3
678632.041681484,4763229.54478105,179,372,220,3
678634.559327348,4763229.54478105,179,372,220,3
678637.076973212,4763229.54478105,179,372,220,3
678639.594619075,4763229.54478105,179,372,220,3
678642.112264939,4763229.54478105,171,405,234,3
678644.629910803,4763229.54478105,171,405,234,3
678647.147556667,4763229.54478105,171,405,234,3
678649.665202531,4763229.54478105,171,405,234,3
678652.182848394,4763229.54478105,138,419,223,3
678654.700494258,4763229.54478105,138,419,223,3
678657.218140122,4763229.54478105,138,419,223,3
678659.735785986,4763229.54478105,138,419,223,3
678662.25343185,4763229.54478105,152,393,204,3
678664.771077713,4763229.54478105,152,393,204,3
678667.288723577,4763229.54478105,152,393,204,3
678669.806369441,4763229.54478105,152,393,204,3
678672.324015305,4763229.54478105,156,459,244,3
679049.970894874,4763229.54478105,371,524,515,1
679052.488540737,4763229.54478105,353,348,386,1
679055.006186601,4763229.54478105,353,348,386,1
679057.523832465,4763229.54478105,353,348,386,1
677869.194984755,4763227.05351224,5840,6224,6380,2
677871.712630619,4763227.05351224,5844,6249,6231,2
677874.230276482,4763227.05351224,5844,6249,6231,2
677876.747922346,4763227.05351224,5844,6249,6231,2
677879.26556821,4763227.05351224,5844,6249,6231,2
677881.783214074,4763227.05351224,5925,6143,6379,2
677884.300859938,4763227.05351224,5925,6143,6379,2
677886.818505801,4763227.05351224,5925,6143,6379,2
677889.336151665,4763227.05351224,5925,6143,6379,2
677891.853797529,4763227.05351224,6030,6389,6471,2
677894.371443393,4763227.05351224,6030,6389,6471,2
677896.889089257,4763227.05351224,6030,6389,6471,2
677899.40673512,4763227.05351224,6030,6389,6471,2
677901.924380984,4763227.05351224,5982,5985,6267,2
677904.442026848,4763227.05351224,5982,5985,6267,2
677906.959672712,4763227.05351224,5982,5985,6267,2
677909.477318575,4763227.05351224,5982,5985,6267,2
677911.994964439,4763227.05351224,6205,6375,6613,2
677914.512610303,4763227.05351224,6205,6375,6613,2
677917.030256167,4763227.05351224,6205,6375,6613,2
677919.547902031,4763227.05351224,6205,6375,6613,2
677922.065547894,4763227.05351224,6246,6436,6601,2
677924.583193758,4763227.05351224,6246,6436,6601,2
677927.100839622,4763227.05351224,6246,6436,6601,2
677929.618485486,4763227.05351224,6246,6436,6601,2
677932.13613135,4763227.05351224,6050,6426,6625,2
677934.653777213,4763227.05351224,6050,6426,6625,2
677937.171423077,4763227.05351224,6050,6426,6625,2
677939.689068941,4763227.05351224,6050,6426,6625,2
677942.206714805,4763227.05351224,6006,6262,6457,2
677944.724360669,4763227.05351224,6006,6262,6457,2
677947.242006532,4763227.05351224,6006,6262,6457,2
677949.759652396,4763227.05351224,6006,6262,6457,2
677952.27729826,4763227.05351224,6098,6266,6513,2
677954.794944124,4763227.05351224,6098,6266,6513,2
677957.312589988,4763227.05351224,6098,6266,6513,2
677959.830235851,4763227.05351224,6098,6266,6513,2
677962.347881715,4763227.05351224,6106,6229,6390,2
677964.865527579,4763227.05351224,6106,6229,6390,2
677967.383173443,4763227.05351224,6106,6229,6390,2
677969.900819306,4763227.05351224,6106,6229,6390,2
677972.41846517,4763227.05351224,5794,6134,6231,2
677974.936111034,4763227.05351224,5794,6134,6231,2
677977.453756898,4763227.05351224,5794,6134,6231,2
677979.971402762,4763227.05351224,5794,6134,6231,2
678564.065243162,4763227.05351224,169,392,225,3
678566.582889025,4763227.05351224,169,392,225,3
678569.100534889,4763227.05351224,169,392,225,3
678571.618180753,4763227.05351224,187,456,252,3
678574.135826617,4763227.05351224,187,456,252,3
678576.653472481,4763227.05351224,187,456,252,3
678579.171118344,4763227.05351224,187,456,252,3
678581.688764208,4763227.05351224,189,444,206,3
678584.206410072,4763227.05351224,189,444,206,3
678586.724055936,4763227.05351224,189,444,206,3
678589.2417018,4763227.05351224,189,444,206,3
678591.759347663,4763227.05351224,179,418,198,3
678594.276993527,4763227.05351224,179,418,198,3
678596.794639391,4763227.05351224,179,418,198,3
678599.312285255,4763227.05351224,179,418,198,3
678601.829931119,4763227.05351224,162,367,207,3
678604.347576982,4763227.05351224,162,367,207,3
678606.865222846,4763227.05351224,162,367,207,3
678609.38286871,4763227.05351224,162,367,207,3
678611.900514574,4763227.05351224,177,374,211,3
678614.418160437,4763227.05351224,177,374,211,3
678616.935806301,4763227.05351224,177,374,211,3
678619.453452165,4763227.05351224,177,374,211,3
678621.971098029,4763227.05351224,167,372,216,3
678624.488743893,4763227.05351224,167,372,216,3
678627.006389756,4763227.05351224,167,372,216,3
678629.52403562,4763227.05351224,167,372,216,3
678632.041681484,4763227.05351224,179,372,220,3
678634.559327348,4763227.05351224,179,372,220,3
678637.076973212,4763227.05351224,179,372,220,3
678639.594619075,4763227.05351224,179,372,220,3
678642.112264939,4763227.05351224,171,405,234,3
678644.629910803,4763227.05351224,171,405,234,3
678647.147556667,4763227.05351224,171,405,234,3
678649.665202531,4763227.05351224,171,405,234,3
678652.182848394,4763227.05351224,138,419,223,3
678654.700494258,4763227.05351224,138,419,223,3
678657.218140122,4763227.05351224,138,419,223,3
678659.735785986,4763227.05351224,138,419,223,3
678662.25343185,4763227.05351224,152,393,204,3
678664.771077713,4763227.05351224,152,393,204,3
678667.288723577,4763227.05351224,152,393,204,3
678669.806369441,4763227.05351224,152,393,204,3
678672.324015305,4763227.05351224,156,459,244,3
678674.841661168,4763227.05351224,156,459,244,3
679049.970894874,4763227.05351224,371,524,515,1
679052.488540737,4763227.05351224,353,348,386,1
679055.006186601,4763227.05351224,353,348,386,1
679057.523832465,4763227.05351224,353,348,386,1
677869.194984755,4763224.56224343,5840,6224,6380,2
677871.712630619,4763224.56224343,5844,6249,6231,2
677874.230276482,4763224.56224343,5844,6249,6231,2
677876.747922346,4763224.56224343,5844,6249,6231,2
677879.26556821,4763224.56224343,5844,6249,6231,2
677881.783214074,4763224.56224343,5925,6143,6379,2
677884.300859938,4763224.56224343,5925,6143,6379,2
677886.818505801,4763224.56224343,5925,6143,6379,2
677889.336151665,4763224.56224343,5925,6143,6379,2
677891.853797529,4763224.56224343,6030,6389,6471,2
677894.371443393,4763224.56224343,6030,6389,6471,2
677896.889089257,4763224.56224343,6030,6389,6471,2
677899.40673512,4763224.56224343,6030,6389,6471,2
677901.924380984,4763224.56224343,5982,5985,6267,2
677904.442026848,4763224.56224343,5982,5985,6267,2
677906.959672712,4763224.56224343,5982,5985,6267,2
677909.477318575,4763224.56224343,5982,5985,6267,2
677911.994964439,4763224.56224343,6205,6375,6613,2
677914.512610303,4763224.56224343,6205,6375,6613,2
677917.030256167,4763224.56224343,6205,6375,6613,2
677919.547902031,4763224.56224343,6205,6375,6613,2
677922.065547894,4763224.56224343,6246,6436,6601,2
677924.583193758,4763224.56224343,6246,6436,6601,2
677927.100839622,4763224.56224343,6246,6436,6601,2
677929.618485486,4763224.56224343,6246,6436,6601,2
677932.13613135,4763224.56224343,6050,6426,6625,2
677934.653777213,4763224.56224343,6050,6426,6625,2
677937.171423077,4763224.56224343,6050,6426,6625,2
677939.689068941,4763224.56224343,6050,6426,6625,2
677942.206714805,4763224.56224343,6006,6262,6457,2
677944.724360669,4763224.56224343,6006,6262,6457,2
677947.242006532,4763224.56224343,6006,6262,6457,2
677949.759652396,4763224.56224343,6006,6262,6457,2
677952.27729826,4763224.56224343,6098,6266,6513,2
677954.794944124,4763224.56224343,6098,6266,6513,2
677957.312589988,4763224.56224343,6098,6266,6513,2
677959.830235851,4763224.56224343,6098,6266,6513,2
677962.347881715,4763224.56224343,6106,6229,6390,2
677964.865527579,4763224.56224343,6106,6229,6390,2
677967.383173443,4763224.56224343,6106,6229,6390,2
677969.900819306,4763224.56224343,6106,6229,6390,2
677972.41846517,4763224.56224343,5794,6134,6231,2
677974.936111034,4763224.56224343,5794,6134,6231,2
677977.453756898,4763224.56224343,5794,6134,6231,2
677979.971402762,4763224.56224343,5794,6134,6231,2
677982.489048625,4763224.56224343,4606,4597,4762,2
678561.547597298,4763224.56224343,169,392,225,3
678564.065243162,4763224.56224343,169,392,225,3
678566.582889025,4763224.56224343,169,392,225,3
678569.100534889,4763224.56224343,169,392,225,3
678571.618180753,4763224.56224343,187,456,252,3
678574.135826617,4763224.56224343,187,456,252,3
678576.653472481,4763224.56224343,187,456,252,3
678579.171118344,4763224.56224343,187,456,252,3
678581.688764208,4763224.56224343,189,444,206,3
678584.206410072,4763224.56224343,189,444,206,3
678586.724055936,4763224.56224343,189,444,206,3
678589.2417018,4763224.56224343,189,444,206,3
678591.759347663,4763224.56224343,179,418,198,3
678594.276993527,4763224.56224343,179,418,198,3
678596.794639391,4763224.56224343,179,418,198,3
678599.312285255,4763224.56224343,179,418,198,3
678601.829931119,4763224.56224343,162,367,207,3
678604.347576982,4763224.56224343,162,367,207,3
678606.865222846,4763224.56224343,162,367,207,3
678609.38286871,4763224.56224343,162,367,207,3
678611.900514574,4763224.56224343,177,374,211,3
678614.418160437,4763224.56224343,177,374,211,3
678616.935806301,4763224.56224343,177,374,211,3
678619.453452165,4763224.56224343,177,374,211,3
678621.971098029,4763224.56224343,167,372,216,3
678624.488743893,4763224.56224343,167,372,216,3
678627.006389756,4763224.56224343,167,372,216,3
678629.52403562,4763224.56224343,167,372,216,3
678632.041681484,4763224.56224343,179,372,220,3
678634.559327348,4763224.56224343,179,372,220,3
678637.076973212,4763224.56224343,179,372,220,3
678639.594619075,4763224.56224343,179,372,220,3
678642.112264939,4763224.56224343,171,405,234,3
678644.629910803,4763224.56224343,171,405,234,3
678647.147556667,4763224.56224343,171,405,234,3
678649.665202531,4763224.56224343,171,405,234,3
678652.182848394,4763224.56224343,138,419,223,3
678654.700494258,4763224.56224343,138,419,223,3
678657.218140122,4763224.56224343,138,419,223,3
678659.735785986,4763224.56224343,138,419,223,3
678662.25343185,4763224.56224343,152,393,204,3
678664.771077713,4763224.56224343,152,393,204,3
678667.288723577,4763224.56224343,152,393,204,3
678669.806369441,4763224.56224343,152,393,204,3
678672.324015305,4763224.56224343,156,459,244,3
678674.841661168,4763224.56224343,156,459,244,3
678677.359307032,4763224.56224343,156,459,244,3
679049.970894874,4763224.56224343,371,524,515,1
679052.488540737,4763224.56224343,353,348,386,1
679055.006186601,4763224.56224343,353,348,386,1
679057.523832465,4763224.56224343,353,348,386,1
677869.194984755,4763222.07097462,5840,6224,6380,2
677871.712630619,4763222.07097462,5844,6249,6231,2
677874.230276482,4763222.07097462,5844,6249,6231,2
677876.747922346,4763222.07097462,5844,6249,6231,2
677879.26556821,4763222.07097462,5844,6249,6231,2
677881.783214074,4763222.07097462,5925,6143,6379,2
677884.300859938,4763222.07097462,5925,6143,6379,2
677886.818505801,4763222.07097462,5925,6143,6379,2
677889.336151665,4763222.07097462,5925,6143,6379,2
677891.853797529,4763222.07097462,6030,6389,6471,2
677894.371443393,4763222.07097462,6030,6389,6471,2
677896.889089257,4763222.07097462,6030,6389,6471,2
677899.40673512,4763222.07097462,6030,6389,6471,2
677901.924380984,4763222.07097462,5982,5985,6267,2
677904.442026848,4763222.07097462,5982,5985,6267,2
677906.959672712,4763222.07097462,5982,5985,6267,2
677909.477318575,4763222.07097462,5982,5985,6267,2
677911.994964439,4763222.07097462,6205,6375,6613,2
677914.512610303,4763222.07097462,6205,6375,6613,2
677917.030256167,4763222.07097462,6205,6375,6613,2
677919.547902031,4763222.07097462,6205,6375,6613,2
677922.065547894,4763222.07097462,6246,6436,6601,2
677924.583193758,4763222.07097462,6246,6436,6601,2
677927.100839622,4763222.07097462,6246,6436,6601,2
677929.618485486,4763222.07097462,6246,6436,6601,2
677932.13613135,4763222.07097462,6050,6426,6625,2
677934.653777213,4763222.07097462,6050,6426,6625,2
677937.171423077,4763222.07097462,6050,6426,6625,2
677939.689068941,4763222.07097462,6050,6426,6625,2
677942.206714805,4763222.07097462,6006,6262,6457,2
677944.724360669,4763222.07097462,6006,6262,6457,2
677947.242006532,4763222.07097462,6006,6262,6457,2
677949.759652396,4763222.07097462,6006,6262,6457,2
677952.27729826,4763222.07097462,6098,6266,6513,2
677954.794944124,4763222.07097462,6098,6266,6513,2
677957.312589988,4763222.07097462,6098,6266,6513,2
677959.830235851,4763222.07097462,6098,6266,6513,2
677962.347881715,4763222.07097462,6106,6229,6390,2
677964.865527579,4763222.07097462,6106,6229,6390,2
677967.383173443,4763222.07097462,6106,6229,6390,2
677969.900819306,4763222.07097462,6106,6229,6390,2
